street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
E END AVE,E END AVE,NA,40,56,37,59,604,604,6366,G00006272,E END AVE
LEX AVE,LEXINGTON AVE,NA,2128,2144,2129,2145,651,652,6367,G00006273,LEXINGTON AVE
W 145,W 145,NA,320,338,321,339,532,532,6369,G00006275,W 145
BROADWAY,BROADWAY,NA,821,835,826,840,181,66,6370,G00006276,BROADWAY
9 AVE,9 AVE,NA,759,777,760,778,450,466,6371,G00006277,9 AVE
MERCER,MERCER,NA,141,177,142,178,126,126,6373,G00006279,MERCER
W 10,W 10,NA,NA,NA,113,127,170,170,6374,G00006280,W 10
PIKE,PIKE,NA,59,73,60,76,83,80,6375,G00006281,PIKE
THEATRE ALY,THEATRE ALY,NA,NA,NA,NA,NA,11,11,6376,G00006282,THEATRE ALY
E 15,E 15,NA,317,353,316,354,438,438,6377,G00006283,E 15
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,360,369,529,529,6378,G00006284,RIVERSIDE DR
5 AVE,5 AVE,NA,NA,NA,1681,1689,639,639,6379,G00006285,5 AVE
E 60,E 60,NA,101,139,100,138,585,585,6380,G00006286,E 60
BROADWAY,BLVD,BROADWAY,NA,NA,2096,2112,524,524,6381,G00006287,BLVD
READE,READE,NA,43,83,44,82,14,15,6382,G00006288,READE
POST AVE,POST AVE,NA,132,142,NA,NA,535,535,6384,G00006290,POST AVE
LEXINGTON AVE,LEXINGTON AVE,NA,354,372,355,373,570,478,6385,G00006291,LEXINGTON AVE
MADISON AVE,MADISON AVE,NA,NA,NA,1,9,278,278,6386,G00006292,MADISON AVE
BROOME,BROOME,NA,323,341,324,340,201,207,6387,G00006293,BROOME
AMSTERDAM AVE,10 AVE,NA,NA,NA,NA,NA,535,535,6388,G00006294,10 AVE
W 28,W 28,NA,500,556,501,555,381,381,6389,G00006295,W 28
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,157,171,527,527,6391,G00006297,RIVERSIDE DR
W BROADWAY,COLLEGE PL,W BROADWAY,NA,NA,99,105,19,20,6396,G00006302,COLLEGE PL
1 AVE,1 AVE,NA,685,699,686,702,483,483,6397,G00006303,1 AVE
E 79,E 79,NA,NA,NA,NA,NA,589,589,6398,G00006304,E 79
W 106,W 106,NA,100,160,101,161,528,528,6399,G00006305,W 106
W 178,W 178,NA,NA,NA,NA,NA,534,534,6400,G00006306,W 178
W 87,W 87,NA,NA,NA,NA,NA,527,527,6401,G00006307,W 87
PARK AVE,4 AVE,NA,NA,NA,2124,2156,639,639,6402,G00006308,4 AVE
1 AVE,1 AVE,NA,1837,1845,NA,NA,624,624,6403,G00006309,1 AVE
BOWERY,BOWERY,NA,58,88,61,91,57,200,6404,G00006310,BOWERY
E 44,E 44,NA,301,347,300,346,545,545,6405,G00006311,E 44
WASHINGTON,WASHINGTON,NA,132,146,133,145,7,7,6406,G00006312,WASHINGTON
PEARL,PEARL,NA,201,209,198,208,10,10,6407,G00006313,PEARL
3 AVE,3 AVE,NA,1086,1108,1091,1109,593,617,6408,G00006314,3 AVE
AVE B,AVE B,NA,56,74,55,71,265,311,6409,G00006315,AVE B
E 20,E 20,NA,17,55,14,54,73,188,6410,G00006316,E 20
3 AVE,3 AVE,NA,2242,2260,1143,1161,641,645,6411,G00006317,3 AVE
MAIDEN LN,MAIDEN LN,NA,29,65,28,62,11,11,6412,G00006318,MAIDEN LN
MADISON AVE,MADISON AVE,NA,1474,1492,1479,1497,625,625,6413,G00006319,MADISON AVE
BRADHURST AVE,BRADHURST AVE,NA,139,159,140,160,532,532,6414,G00006320,BRADHURST AVE
9 AVE,9 AVE,NA,211,227,212,228,340,341,6415,G00006321,9 AVE
ANN,ANN,NA,21,31,22,34,11,11,6418,G00006324,ANN
E 14,E 14,NA,121,151,120,152,69,68,6419,G00006325,E 14
PARK AVE,4 AVE,NA,2157,2189,NA,NA,639,639,6420,G00006326,4 AVE
POST AVE,POST AVE,NA,2,48,NA,NA,535,535,6421,G00006327,POST AVE
RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,173,179,527,527,6422,G00006328,RIVERSIDE DR
THOMAS,THOMAS,NA,42,74,43,73,15,15,6423,G00006329,THOMAS
VERMILYEA AVE,VERMILYEA AVE,NA,164,170,163,187,535,535,6424,G00006330,VERMILYEA AVE
YORK AVE,AVE A,NA,1401,1417,1402,1418,609,609,6425,G00006331,AVE A
8 AVE,8 AVE,NA,791,813,790,806,465,468,6426,G00006332,8 AVE
SOUTH,SOUTH,NA,NA,NA,NA,NA,9,9,6428,G00006334,SOUTH
W 30,W 30,NA,40,56,39,61,282,289,6430,G00006336,W 30
3 AVE,3 AVE,NA,1678,1700,1679,1701,623,624,6432,G00006338,3 AVE
W 37,W 37,NA,300,360,301,359,400,399,6433,G00006339,W 37
E 92,E 92,NA,NA,NA,NA,NA,623,623,6434,G00006340,E 92
VERMILYEA AVE,VERMILYEA AVE,NA,54,86,53,85,535,535,6435,G00006341,VERMILYEA AVE
E 120,E 120,NA,401,451,400,452,644,643,6436,G00006342,E 120
BOWERY,BOWERY,NA,122,146,127,149,57,201,6439,G00006345,BOWERY
WAVERLY PL,WAVERLY PL,NA,206,220,171,177,168,169,6440,G00006347,WAVERLY PL
1 AVE,1 AVE,NA,2121,2133,2122,2134,627,627,6441,G00006348,1 AVE
WILLIAM,WILLIAM,NA,79,83,80,82,11,11,6442,G00006349,WILLIAM
BANK,BANK,NA,2,14,1,11,177,178,6443,G00006350,BANK
6 AVE,6 AVE,NA,611,633,616,634,294,297,6444,G00006351,6 AVE
GREENWICH,GREENWICH,NA,56,92,61,89,5,2,6445,G00006352,GREENWICH
STANTON,STANTON,NA,138,152,139,151,252,212,6446,G00006353,STANTON
WATER,WATER,NA,598,618,597,613,96,96,6449,G00006356,WATER
W BROADWAY,COLLEGE PL,W BROADWAY AVE,18,24,17,21,14,14,6450,G00006357,COLLEGE PL
W 121,W 121,NA,NA,NA,NA,NA,536,529,6451,G00006358,W 121
STAPLE,STAPLE,NA,10,22,9,21,16,16,6452,G00006359,STAPLE
WASHINGTON,WASHINGTON,NA,684,692,685,691,230,231,6453,G00006360,WASHINGTON
MADISON AVE,MADISON AVE,NA,2148,2164,2147,2163,653,653,6454,G00006361,MADISON AVE
3 AVE,3 AVE,NA,1192,1208,1193,1211,594,616,6455,G00006362,3 AVE
MADISON AVE,MADISON AVE,NA,NA,NA,1895,1907,0,641,6456,G00006363,MADISON AVE
AMSTERDAM AVE,10 AVE,NA,907,921,908,924,519,517,6458,G00006365,10 AVE
2 AVE,2 AVE,NA,543,561,542,562,495,497,6459,G00006366,2 AVE
GREENWICH AVE,GREENWICH AVE,NA,39,55,38,58,169,170,6460,G00006367,GREENWICH AVE
BROAD,BROAD,NA,23,59,30,68,9,9,6461,G00006368,BROAD
BROADWAY,BROADWAY,NA,4355,4377,4356,4378,535,535,6462,G00006369,BROADWAY
W 153,W 153,NA,300,310,301,311,532,532,6463,G00006370,W 153
W 103,W 103,NA,300,318,301,319,528,528,6464,G00006371,W 103
PARK AVE,4 AVE,NA,NA,NA,2335,2361,651,651,6465,G00006372,4 AVE
2 AVE,2 AVE,NA,1045,1061,1044,1064,562,563,6466,G00006373,2 AVE
E 33,E 33,NA,101,131,100,130,291,291,6467,G00006374,E 33
2 AVE,2 AVE,NA,1201,1221,1202,1222,617,618,6468,G00006375,2 AVE
LEX AVE,LEXINGTON AVE,NA,2090,2100,2091,2101,648,648,6469,G00006376,LEXINGTON AVE
HUDSON,HUDSON,NA,569,583,576,598,236,235,6472,G00006379,HUDSON
MADISON,MADISON,NA,389,411,386,414,131,131,6473,G00006380,MADISON
W 140,W 140,NA,2,66,1,67,654,654,6474,G00006382,W 140
MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,30,38,529,529,6475,G00006383,MORNINGSIDE AVE
WAVERLY PL,WAVERLY PL,NA,12,22,11,23,164,164,6476,G00006384,WAVERLY PL
PARK AVE S,4 AVE,NA,386,402,387,401,280,279,6477,G00006385,4 AVE
W 30,W 30,NA,300,370,301,367,353,354,6478,G00006386,W 30
W 50,W 50,NA,400,460,401,459,452,451,6480,G00006388,W 50
BROADWAY,BROADWAY,NA,75,87,82,86,8,9,6481,G00006389,BROADWAY
1 AVE,1 AVE,NA,1067,1081,1066,1082,565,565,6482,G00006390,1 AVE
E 22,E 22,NA,101,127,100,130,72,72,6483,G00006391,E 22
WALKER,WALKER,NA,96,108,95,109,47,47,6484,G00006392,WALKER
AMSTERDAM AVE,10 AVE,NA,2000,2016,2001,2017,533,533,6485,G00006393,10 AVE
11 AVE,11 AVE,NA,301,317,302,316,382,382,6486,G00006394,11 AVE
MANHATTAN AVE,MANHATTAN AVE,NA,507,527,508,528,529,529,6488,G00006396,MANHATTAN AVE
2 AVE,2 AVE,NA,2159,2175,2162,2176,632,633,6489,G00006397,2 AVE
CHARLES,CHARLES,NA,2,26,1,21,169,169,6490,G00006398,CHARLES
VARICK,VARICK,NA,25,59,26,58,21,21,6491,G00006399,VARICK
BROADWAY,BLVD,BROADWAY,2861,2879,NA,NA,529,529,6492,G00006400,BLVD
8 AVE,8 AVE,NA,127,141,124,142,328,329,6493,G00006401,8 AVE
W 43,W 43,NA,400,476,401,469,458,457,6494,G00006402,W 43
MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,52,58,529,529,6495,G00006403,MORNINGSIDE AVE
E 6,E 6,NA,501,551,500,546,272,271,6496,G00006404,E 6
W 34,W 34,NA,200,270,201,269,407,406,6497,G00006405,W 34
W 120,W 120,NA,2,40,NA,NA,640,0,6498,G00006406,W 120
W 125,W 125,NA,334,388,335,389,530,530,6499,G00006407,W 125
3 AVE,3 AVE,NA,356,374,357,375,474,503,6500,G00006408,3 AVE
MAIDEN LN,MAIDEN LN,NA,135,149,136,148,10,9,6501,G00006409,MAIDEN LN
LEX AVE,LEXINGTON AVE,NA,1024,1034,1021,1031,588,595,6502,G00006410,LEXINGTON AVE
CONVENT AVE,CONVENT AVE,NA,302,316,303,317,532,532,6503,G00006411,CONVENT AVE
CENTRE,CENTRE,NA,75,91,74,90,47,41,6504,G00006412,CENTRE
LEONARD,LEONARD,NA,39,63,40,64,15,15,6505,G00006413,LEONARD
W END AVE,11 AVE,WEST END AVE,439,461,440,462,526,526,6507,G00006415,11 AVE
W 83,W 83,NA,200,222,201,231,526,526,6509,G00006417,W 83
LENOX AVE,LENOX AVE,NA,1693,1711,1694,1712,654,654,6510,G00006418,LENOX AVE
AMSTERDAM AVE,10 AVE,NA,943,959,944,958,519,520,6513,G00006421,10 AVE
AVE B,AVE B,NA,216,232,211,231,372,373,6515,G00006423,AVE B
7 AVE,7 AVE,NA,42,60,41,59,180,180,6516,G00006424,7 AVE
3 AVE,3 AVE,NA,376,392,371,393,474,500,6517,G00006425,3 AVE
E 95,E 95,NA,301,341,300,340,624,624,6518,G00006426,E 95
10 AVE,10 AVE,NA,789,813,792,810,509,510,6519,G00006427,10 AVE
E HOUSTON,E HOUSTON,NA,162,172,151,165,255,251,6520,G00006428,E HOUSTON
WORTH,WORTH,NA,137,143,136,142,41,40,6521,G00006429,WORTH
W 40,W 40,NA,400,466,401,467,396,460,6523,G00006431,W 40
W END AVE,11 AVE,WEST END AVE,141,165,142,166,524,524,6524,G00006432,11 AVE
PARK AVE,4 AVE,NA,1142,1150,NA,NA,587,587,6525,G00006433,4 AVE
E 97,E 97,NA,131,163,130,162,625,625,6526,G00006434,E 97
E 59,E 59,NA,201,245,200,244,620,566,6527,G00006435,E 59
E 119,E 119,NA,501,541,500,540,643,643,6528,G00006436,E 119
2 AVE,2 AVE,NA,2361,2379,2360,2378,645,645,6529,G00006437,2 AVE
W 4,W 4,NA,NA,NA,333,333,235,179,6530,G00006438,W 4
BARROW,BARROW,NA,91,109,86,100,228,228,6531,G00006439,BARROW
AVE B,AVE B,NA,234,252,235,251,417,412,6532,G00006440,AVE B
E 15,E 15,NA,601,649,600,648,412,412,6533,G00006441,E 15
AVE C,AVE C,NA,293,309,NA,NA,414,414,6535,G00006443,AVE C
AVE B,AVE B,NA,254,270,253,273,416,412,6536,G00006444,AVE B
E 16,E 16,NA,601,657,600,656,413,412,6537,G00006445,E 16
AVE A,AVE A,NA,227,241,226,242,418,417,6538,G00006446,AVE A
E 15,E 15,NA,501,549,500,548,416,417,6539,G00006447,E 15
AVE B,AVE B,NA,272,288,275,291,415,413,6540,G00006448,AVE B
E 17,E 17,NA,601,645,600,644,414,413,6541,G00006449,E 17
AVE A,AVE A,NA,243,257,244,258,419,416,6542,G00006450,AVE A
E 16,E 16,NA,501,553,500,552,415,416,6543,G00006451,E 16
AVE B,AVE B,NA,290,306,293,309,414,414,6544,G00006452,AVE B
E 18,E 18,NA,601,651,600,652,414,414,6545,G00006453,E 18
E 15,E 15,NA,401,443,400,444,419,418,6546,G00006454,E 15
AVE A,AVE A,NA,259,273,260,274,420,415,6547,G00006455,AVE A
E 17,E 17,NA,501,545,500,546,414,415,6548,G00006456,E 17
AVE B,AVE B,NA,308,324,311,327,414,414,6549,G00006457,AVE B
E 16,E 16,NA,401,443,400,442,420,419,6550,G00006458,E 16
AVE A,AVE A,NA,275,289,276,290,421,414,6551,G00006459,AVE A
E 18,E 18,NA,501,543,500,542,414,414,6552,G00006460,E 18
E 17,E 17,NA,401,443,400,442,421,420,6554,G00006462,E 17
AVE A,AVE A,NA,291,307,292,308,422,414,6555,G00006463,AVE A
E 19,E 19,NA,501,547,500,546,414,414,6556,G00006464,E 19
E 18,E 18,NA,401,443,400,442,422,421,6557,G00006465,E 18
AVE A,AVE A,NA,309,323,310,324,423,414,6558,G00006466,AVE A
E 20,E 20,NA,501,545,500,546,424,414,6559,G00006467,E 20
E 19,E 19,NA,401,447,400,446,423,422,6560,G00006468,E 19
AVE A,AVE A,NA,325,341,326,340,424,424,6561,G00006469,AVE A
E 20,E 20,NA,401,445,400,446,424,423,6562,G00006470,E 20
AVE A,AVE A,NA,343,359,342,358,425,425,6563,G00006471,AVE A
E 21,E 21,NA,401,445,400,444,425,424,6564,G00006472,E 21
AVE A,AVE A,NA,361,381,360,380,426,426,6565,G00006473,AVE A
E 22,E 22,NA,401,445,400,444,426,425,6566,G00006474,E 22
E 33,E 33,NA,401,425,400,424,492,496,6567,G00006475,E 33
1 AVE,1 AVE,NA,515,533,516,528,497,498,6568,G00006476,1 AVE
E 31,E 31,NA,401,433,400,422,496,498,6569,G00006477,E 31
1 AVE,1 AVE,NA,535,555,530,554,496,496,6570,G00006478,1 AVE
E 32,E 32,NA,401,425,400,424,496,496,6571,G00006479,E 32
E 31,E 31,NA,301,353,300,344,496,497,6572,G00006480,E 31
1 AVE,1 AVE,NA,557,575,556,572,493,496,6573,G00006481,1 AVE
E 32,E 32,NA,301,353,300,356,493,496,6574,G00006482,E 32
W 27,W 27,NA,300,368,301,371,349,349,6575,G00006483,W 27
9 AVE,9 AVE,NA,271,289,270,288,378,349,6576,G00006484,9 AVE
CLARK,CLARK,NA,21,31,20,32,111,119,6577,G00006485,CLARK
E 21,E 21,NA,501,545,500,546,425,424,6586,G00006494,E 21
AVE B,AVE B,NA,326,342,329,345,414,414,6590,G00006498,AVE B
AVE B,AVE B,NA,344,360,347,363,424,424,6591,G00006499,AVE B
AVE D,AVE D,NA,NA,NA,NA,NA,0,0,6593,G00006501,AVE D
E 15,E 15,NA,801,805,800,804,0,0,6595,G00006503,E 15
E 24,E 24,NA,401,441,400,440,427,427,6596,G00006504,E 24
BATTERY PL,BATTERY PL,NA,NA,NA,1,3,0,2,6598,G00006506,BATTERY PL
BATTERY PL,BATTERY PL,NA,NA,NA,4,5,0,3,6599,G00006507,BATTERY PL
NA,BATTERY PL,NA,NA,NA,6,12,0,4,6600,G00006508,BATTERY PL
BROADWAY,BROADWAY,NA,1,27,NA,NA,2,1,6601,G00006509,BROADWAY
GREENWICH,GREENWICH,NA,2,40,1,39,3,2,6602,G00006510,GREENWICH
WASHINGTON,WASHINGTON,NA,2,38,1,39,4,3,6603,G00006511,WASHINGTON
MORRIS,MORRIS,NA,13,15,10,14,3,5,6604,G00006512,MORRIS
NA,STONE,NA,25,41,22,40,1,1,6605,G00006513,STONE
NA,WHITEHALL,NA,43,47,44,48,1,1,6606,G00006514,WHITEHALL
WHITEHALL,WHITEHALL,NA,55,66,NA,NA,1,0,6607,G00006515,WHITEHALL
FRONT,FRONT,NA,2,6,1,5,1,1,6608,G00006516,FRONT
MOORE,MOORE,NA,21,37,20,36,1,1,6609,G00006517,MOORE
FRONT,FRONT,NA,8,22,7,21,1,1,6610,G00006518,FRONT
BROAD,BROAD,NA,113,131,124,144,1,1,6611,G00006519,BROAD
MOORE,MOORE,NA,9,19,10,18,1,1,6612,G00006520,MOORE
WATER,WATER,NA,6,22,7,21,1,1,6613,G00006521,WATER
MOORE,MOORE,NA,1,7,2,8,1,1,6614,G00006522,MOORE
OLD SLIP,OLD SLIP,NA,NA,NA,29,35,9,1,6615,G00006523,OLD SLIP
FRONT,FRONT,NA,NA,NA,NA,NA,9,9,6616,G00006524,FRONT
SOUTH,SOUTH,NA,23,28,NA,NA,1,0,6618,G00006526,SOUTH
NA,COENTIES SLIP,NA,20,28,NA,NA,1,1,6619,G00006527,COENTIES SLIP
FRONT,FRONT,NA,42,54,41,53,1,1,6620,G00006528,FRONT
NA,CUYLERS ALY,NA,NA,NA,NA,NA,1,1,6621,G00006529,CUYLERS ALY
NA,COENTIES SLIP,NA,8,18,NA,NA,1,1,6622,G00006530,COENTIES SLIP
WATER,WATER,NA,44,52,39,51,1,1,6623,G00006531,WATER
NA,CUYLERS ALY,NA,NA,NA,NA,NA,1,1,6624,G00006532,CUYLERS ALY
FRONT,FRONT,NA,56,76,55,75,1,1,6625,G00006533,FRONT
WATER,WATER,NA,54,70,53,73,1,1,6626,G00006534,WATER
SOUTH,SOUTH,NA,49,52,NA,NA,9,9,6627,G00006535,SOUTH
SOUTH,SOUTH,NA,53,59,NA,NA,9,9,6628,G00006536,SOUTH
FRONT,FRONT,NA,96,102,95,101,9,9,6629,G00006537,FRONT
NA,JONES LN,NA,2,8,1,9,9,9,6630,G00006538,JONES LN
FRONT,FRONT,NA,104,116,103,113,9,9,6631,G00006539,FRONT
SOUTH,SOUTH,NA,69,70,NA,NA,9,9,6632,G00006540,SOUTH
SOUTH,SOUTH,NA,71,75,NA,NA,9,9,6633,G00006541,SOUTH
FRONT,FRONT,NA,136,140,133,137,9,9,6634,G00006542,FRONT
NA,DE PEYSTER,NA,13,37,14,38,9,9,6635,G00006543,DE PEYSTER
FRONT,FRONT,NA,142,154,139,151,9,9,6636,G00006544,FRONT
WATER,WATER,NA,132,138,135,139,9,9,6637,G00006545,WATER
NA,DEPEYSTER,NA,1,11,2,12,9,9,6638,G00006546,DEPEYSTER
WATER,WATER,NA,140,152,141,153,9,9,6639,G00006547,WATER
CEDAR,CEDAR,NA,40,68,41,69,9,9,6640,G00006548,CEDAR
CEDAR,CEDAR,NA,120,128,129,143,7,7,6641,G00006549,CEDAR
NA,WASHINGTON,NA,148,154,147,153,7,7,6642,G00006550,WASHINGTON
LIBERTY,LIBERTY,NA,126,136,127,137,7,12,6643,G00006551,LIBERTY
LIBERTY,LIBERTY,NA,138,148,139,147,7,12,6644,G00006552,LIBERTY
NA,WASHINGTON,NA,156,170,155,169,12,12,6645,G00006553,WASHINGTON
CORTLANDT,CORTLANDT,NA,53,65,52,66,12,12,6646,G00006554,CORTLANDT
GREENWICH,GREENWICH,NA,166,178,171,185,12,12,6647,G00006555,GREENWICH
DEY,DEY,NA,33,55,30,60,12,13,6648,G00006556,DEY
NA,WASHINGTON,NA,172,180,171,179,12,12,6649,G00006557,WASHINGTON
DEY,DEY,NA,57,71,62,72,12,13,6650,G00006558,DEY
GREENWICH,GREENWICH,NA,180,190,187,199,13,13,6651,G00006559,GREENWICH
NA,WASHINGTON,NA,182,194,181,191,13,13,6652,G00006560,WASHINGTON
FULTON,FULTON,NA,224,240,227,239,13,13,6653,G00006561,FULTON
NA,GREENWICH,NA,192,204,201,213,13,13,6654,G00006562,GREENWICH
NA,WASHINGTON,NA,196,204,193,205,13,13,6655,G00006563,WASHINGTON
CEDAR,CEDAR,NA,92,96,91,97,8,8,6656,G00006564,CEDAR
CEDAR,CEDAR,NA,98,106,99,107,8,8,6657,G00006565,CEDAR
NA,TEMPLE,NA,1,5,2,6,8,8,6658,G00006566,TEMPLE
LIBERTY,LIBERTY,NA,78,88,77,87,8,12,6659,G00006567,LIBERTY
LIBERTY,LIBERTY,NA,90,100,89,101,8,12,6660,G00006568,LIBERTY
WEST,WEST,M,NA,NA,24,56,4,4,6661,G00006569,WEST
RECTOR,RECTOR,NA,23,35,24,36,4,6,6662,G00006570,RECTOR
WEST,WEST,NA,NA,NA,57,79,6,6,6663,G00006571,WEST
CARLISLE,CARLISLE,NA,10,16,9,17,6,6,6664,G00006572,CARLISLE
WEST,WEST,NA,NA,NA,80,86,6,6,6665,G00006573,WEST
WEST,WEST,NA,NA,NA,95,104,7,7,6666,G00006574,WEST
WEST,WEST,NA,NA,NA,105,114,12,12,6667,G00006575,WEST
CORTLANDT,CORTLANDT,NA,67,81,68,84,12,12,6668,G00006576,CORTLANDT
WEST,WEST,NA,NA,NA,115,123,12,12,6669,G00006577,WEST
NA,DEY,NA,73,87,74,88,12,13,6670,G00006578,DEY
WEST,WEST,NA,NA,NA,124,131,13,13,6671,G00006579,WEST
FULTON,FULTON,NA,242,260,241,261,13,13,6672,G00006580,FULTON
NA,W 59,NA,300,352,301,345,517,517,6673,G00006581,W 59
AMSTERDAM AVE,10 AVE,NA,959,997,960,998,519,520,6674,G00006582,10 AVE
NA,W 63,NA,100,160,101,161,520,521,6675,G00006583,W 63
AMSTERDAM AVE,10 AVE,NA,2,46,1,45,521,521,6676,G00006584,10 AVE
W 133,W 133,NA,2,66,1,67,654,654,6685,G00006593,W 133
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,111,131,NA,NA,536,536,6694,G00006602,NICHOLAS AVE
W 116,W 116,NA,200,256,201,259,536,536,6695,G00006603,W 116
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,1,7,NA,NA,630,630,6696,G00006607,NICHOLAS AVE
PARK AVE,4 AVE,NA,1741,1775,NA,NA,630,630,6697,G00006608,4 AVE
E 107,E 107,NA,NA,NA,NA,NA,630,630,6698,G00006609,E 107
PARK AVE,4 AVE,NA,1777,1811,NA,NA,630,630,6699,G00006610,4 AVE
E 107,E 107,NA,25,59,26,60,630,630,6700,G00006611,E 107
PARK AVE,4 AVE,NA,1703,1737,NA,NA,625,625,6701,G00006612,4 AVE
E 105,E 105,NA,NA,NA,NA,NA,625,625,6702,G00006613,E 105
E 105,E 105,NA,25,59,26,60,625,625,6703,G00006614,E 105
PARK AVE,4 AVE,NA,1705,1739,NA,NA,625,625,6704,G00006615,4 AVE
E 103,E 103,NA,27,59,28,60,625,625,6705,G00006616,E 103
NA,BLEECKER,NA,NA,NA,419,425,235,235,6706,G00006617,BLEECKER
NA,BANK,NA,84,88,NA,NA,235,235,6707,G00006618,BANK
NA,BETHUNE,NA,NA,NA,NA,NA,235,235,6708,G00006619,BETHUNE
NA,WASHINGTON,NA,324,336,321,333,16,16,6709,G00006620,WASHINGTON
HARRISON,HARRISON,NA,25,35,26,36,16,17,6710,G00006621,HARRISON
NA,WASHINGTON,NA,338,348,335,349,17,17,6711,G00006622,WASHINGTON
NA,FRANKLIN,NA,193,199,196,198,17,17,6712,G00006623,FRANKLIN
NA,WASHINGTON,NA,350,364,351,363,17,17,6713,G00006624,WASHINGTON
N MOORE,N MOORE,NA,74,92,75,87,17,18,6714,G00006625,N MOORE
NA,WASHINGTON,NA,366,378,365,377,18,18,6715,G00006626,WASHINGTON
NA,BEACH,NA,62,66,63,67,18,18,6716,G00006627,BEACH
NA,WASHINGTON,NA,380,396,379,393,18,18,6717,G00006628,WASHINGTON
NA,WASHINGTON,NA,224,240,223,239,14,14,6718,G00006629,WASHINGTON
NA,PARK PL,NA,80,90,79,91,14,14,6719,G00006630,PARK PL
NA,WASHINGTON,NA,242,256,241,255,14,14,6720,G00006631,WASHINGTON
MURRAY,MURRAY,NA,86,94,89,95,14,14,6721,G00006632,MURRAY
NA,WASHINGTON,NA,258,270,257,271,14,14,6722,G00006633,WASHINGTON
WARREN,WARREN,NA,95,107,98,106,14,14,6723,G00006634,WARREN
NA,WASHINGTON,NA,272,286,273,285,14,14,6724,G00006635,WASHINGTON
CHAMBERS,CHAMBERS,NA,172,182,173,185,14,14,6725,G00006636,CHAMBERS
NA,WASHINGTON,NA,288,298,287,299,14,14,6726,G00006637,WASHINGTON
NA,READE,NA,163,173,162,174,14,16,6727,G00006638,READE
NA,WASHINGTON,NA,300,306,301,305,16,16,6728,G00006639,WASHINGTON
NA,DUANE,NA,192,200,189,201,16,16,6729,G00006640,DUANE
NA,WASHINGTON,NA,308,322,307,319,16,16,6730,G00006641,WASHINGTON
NA,JAY,NA,24,28,25,29,16,16,6731,G00006642,JAY
BARCLAY,BARCLAY,NA,85,109,88,110,13,14,6732,G00006643,BARCLAY
WEST,WEST,NA,NA,NA,149,159,14,14,6733,G00006644,WEST
NA,PARK PL,NA,92,106,93,107,14,14,6734,G00006645,PARK PL
WEST,WEST,NA,NA,NA,160,168,14,14,6735,G00006646,WEST
MURRAY,MURRAY,NA,96,112,97,111,14,14,6736,G00006647,MURRAY
WEST,WEST,NA,NA,NA,169,176,14,14,6737,G00006648,WEST
WARREN,WARREN,NA,109,127,108,128,14,14,6738,G00006649,WARREN
WEST,WEST,NA,NA,NA,177,185,14,14,6739,G00006650,WEST
CHAMBERS,CHAMBERS,NA,184,204,187,207,14,14,6740,G00006651,CHAMBERS
WEST,WEST,NA,NA,NA,186,186,14,14,6741,G00006652,WEST
NA,READE,NA,175,197,176,194,14,16,6742,G00006653,READE
WEST,WEST,NA,NA,NA,187,189,14,16,6743,G00006654,WEST
WEST,WEST,NA,NA,NA,190,199,16,16,6744,G00006655,WEST
WEST,WEST,NA,NA,NA,200,206,16,16,6745,G00006656,WEST
HARRISON,HARRISON,NA,37,57,38,56,16,17,6746,G00006657,HARRISON
WEST,WEST,NA,NA,NA,207,214,17,17,6747,G00006658,WEST
NA,FRANKLIN,NA,201,219,200,218,17,17,6748,G00006659,FRANKLIN
WEST,WEST,NA,NA,NA,132,137,13,13,6749,G00006660,WEST
VESEY,VESEY,NA,85,109,88,110,13,13,6750,G00006661,VESEY
WEST,WEST,NA,NA,NA,139,148,13,13,6751,G00006662,WEST
WEST,WEST,NA,NA,NA,215,224,17,17,6752,G00006663,WEST
N MOORE,N MOORE,NA,94,110,89,109,17,18,6753,G00006664,N MOORE
WEST,WEST,NA,NA,NA,225,234,18,18,6754,G00006665,WEST
NA,BEACH,NA,68,82,69,83,18,18,6755,G00006666,BEACH
WEST,WEST,NA,NA,NA,235,244,18,18,6756,G00006667,WEST
HUBERT,HUBERT,NA,35,49,30,50,18,22,6757,G00006668,HUBERT
WEST,WEST,NA,NA,NA,245,255,22,22,6758,G00006669,WEST
LAIGHT,LAIGHT,NA,79,93,78,94,22,22,6759,G00006670,LAIGHT
WEST,WEST,NA,NA,NA,256,263,22,22,6760,G00006671,WEST
VESTRY,VESTRY,NA,59,71,58,72,22,22,6761,G00006672,VESTRY
WEST,WEST,NA,NA,NA,264,271,22,22,6762,G00006673,WEST
DESBROSSES,DESBROSSES,NA,31,41,32,40,22,24,6763,G00006674,DESBROSSES
WEST,WEST,NA,NA,NA,272,280,24,24,6764,G00006675,WEST
WATTS,WATTS,NA,87,103,88,102,24,24,6765,G00006676,WATTS
