street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
NA,BROOKLYN JAMAICA TURNPIKE,NA,NA,NA,NA,NA,250,250,22763,G00022274,BROOKLYN JAMAICA TURNPIKE
NA,CHAUNCEY,NA,439,495,382,438,250,250,22764,G00022275,CHAUNCEY
NA,BROOKLYN JAMAICA TURNPIKE,NA,NA,NA,NA,NA,250,250,22765,G00022276,BROOKLYN JAMAICA TURNPIKE
NA,CHAUNCEY,NA,497,505,440,448,250,250,22766,G00022277,CHAUNCEY
NA,HOPKINSON,NA,89,89,NA,NA,250,250,22767,G00022278,HOPKINSON
NA,BEDFORD AVE,NA,NA,NA,NA,NA,232,57,22771,G00022279,BEDFORD AVE
NA,HERKIMER PL,NA,NA,NA,NA,NA,232,232,22772,G00022280,HERKIMER PL
NA,BEDFORD AVE,NA,NA,NA,NA,NA,232,57,22773,G00022281,BEDFORD AVE
NA,ATLANTIC AVE,NA,NA,NA,1520,1588,NA,241,22774,G00022282,ATLANTIC AVE
NA,ATLANTIC AVE,NA,1449,1517,NA,NA,231,NA,22775,G00022283,ATLANTIC AVE
NA,ATLANTIC AVE,NA,NA,NA,1910,1928,NA,242,22779,G00022284,ATLANTIC AVE
NA,ATLANTIC AVE,NA,NA,NA,1888,1908,NA,242,22780,G00022285,ATLANTIC AVE
NA,FELLOW PL,NA,NA,NA,NA,NA,NA,NA,22781,G00022286,FELLOW PL
NA,ATLANTIC AVE,NA,1823,1837,NA,NA,247,NA,22782,G00022287,ATLANTIC AVE
NA,ATLANTIC AVE,NA,1805,1821,NA,NA,247,NA,22783,G00022288,ATLANTIC AVE
NA,FELLOW PL,NA,1,33,2,34,247,247,22784,G00022289,FELLOW PL
NA,STONE AVE,NA,121,155,122,156,250,250,22786,G00022290,STONE AVE
HERKIMER,HERKIMER,NA,989,1005,932,946,250,250,22787,G00022291,HERKIMER
NA,STONE AVE,NA,97,119,104,120,250,250,22788,G00022292,STONE AVE
NA,FULTON,NA,2093,2139,2210,2232,250,250,22789,G00022293,FULTON
NA,FULTON,NA,NA,NA,NA,NA,250,250,22790,G00022294,FULTON
NA,HERKIMER,NA,1007,1027,948,966,250,250,22791,G00022295,HERKIMER
NA,ATLANTIC AVE,NA,2135,2151,NA,NA,250,NA,22792,G00022296,ATLANTIC AVE
NA,ATLANTIC AVE,NA,NA,NA,2324,2328,NA,242,22793,G00022297,ATLANTIC AVE
NA,SAINT MARKS AVE,NA,1603,1645,1602,1644,242,242,22794,G00022298,SAINT MARKS AVE
NA,ROCKAWAY AVE,NA,251,279,268,278,242,242,22795,G00022299,ROCKAWAY AVE
NA,PARK PL,NA,1379,1423,1372,1412,242,242,22796,G00022300,PARK PL
NA,HOPKINSON AVE,NA,351,361,352,366,242,242,22797,G00022301,HOPKINSON AVE
NA,SARATOGA AVE,NA,417,441,416,442,242,242,22798,G00022302,SARATOGA AVE
NA,BUTLER,NA,1745,1813,1736,1804,242,242,22799,G00022303,BUTLER
NA,SAINT JOHNS PL,NA,1715,1741,1736,1754,242,242,22800,G00022304,SAINT JOHNS PL
NA,SARATOGA AVE,NA,NA,NA,444,448,242,242,22801,G00022305,SARATOGA AVE
NA,DEGRAW,NA,1949,2007,1950,1998,242,242,22802,G00022306,DEGRAW
NA,HOWARD AVE,NA,519,525,520,534,242,242,22803,G00022307,HOWARD AVE
NA,CARROLL,NA,1651,1711,1676,1720,242,242,22804,G00022308,CARROLL
NA,EAST PKWY,NA,NA,NA,1908,1980,242,242,22805,G00022309,EAST PKWY
NA,RALPH AVE,NA,NA,NA,NA,NA,242,242,22806,G00022310,RALPH AVE
NA,UNION,NA,1903,1947,1860,1890,242,242,22807,G00022311,UNION
NA,RALPH AVE,NA,NA,NA,NA,NA,242,242,22808,G00022312,RALPH AVE
NA,5 AVE,NA,NA,NA,833,841,NA,67,22811,G00022313,5 AVE
NA,5 AVE,NA,NA,NA,823,832,NA,66,22812,G00022314,5 AVE
NA,35,NA,177,247,178,246,66,67,22813,G00022315,35
NA,4 AVE,NA,1,5,2,12,221,16,22814,G00022316,4 AVE
NA,ATLANTIC AVE,NA,515,575,522,576,16,16,22815,G00022317,ATLANTIC AVE
NA,PACIFIC,NA,505,571,496,552,16,17,22816,G00022318,PACIFIC
NA,DEAN,NA,311,369,306,366,17,17,22817,G00022319,DEAN
NA,BERGEN,NA,295,353,304,362,17,78,22818,G00022320,BERGEN
NA,SAINT MARKS PL,NA,299,353,312,364,78,78,22819,G00022321,SAINT MARKS PL
NA,WARREN,NA,543,597,560,626,78,78,22820,G00022322,WARREN
NA,BALTIC,NA,551,607,552,604,78,79,22821,G00022323,BALTIC
NA,BUTLER,NA,309,363,288,342,79,79,22822,G00022324,BUTLER
NA,DOUGLAS,NA,285,345,280,344,79,79,22823,G00022325,DOUGLAS
NA,DEGRAW,NA,575,635,590,654,79,79,22824,G00022326,DEGRAW
NA,SACKETT,NA,587,653,602,666,79,79,22825,G00022327,SACKETT
NA,UNION,NA,601,663,562,624,79,79,22826,G00022328,UNION
NA,PRESIDENT,NA,521,585,520,584,79,79,22827,G00022329,PRESIDENT
NA,CARROLL,NA,523,541,530,554,79,79,22828,G00022330,CARROLL
NA,1,NA,221,243,216,236,79,225,22829,G00022331,1
NA,2,NA,217,281,232,296,225,225,22831,G00022332,2
NA,3,NA,229,293,232,296,225,225,22832,G00022333,3
NA,6,NA,201,261,212,266,225,225,22833,G00022334,6
NA,7,NA,209,263,198,252,225,225,22834,G00022335,7
NA,8,NA,155,209,156,210,225,225,22835,G00022336,8
NA,9,NA,185,239,192,254,225,226,22836,G00022337,9
NA,10,NA,157,217,166,232,226,226,22837,G00022338,10
NA,11,NA,69,141,72,138,226,227,22838,G00022339,11
NA,12,NA,159,221,148,214,227,228,22839,G00022340,12
NA,13,NA,147,207,154,208,228,229,22840,G00022341,13
NA,14,NA,129,183,130,192,229,229,22841,G00022342,14
NA,16,NA,59,125,50,110,230,230,22842,G00022343,16
NA,PROSPECT AVE,NA,123,181,118,176,230,60,22843,G00022344,PROSPECT AVE
NA,17,NA,123,185,120,180,60,60,22844,G00022345,17
NA,18,NA,115,173,110,164,60,61,22845,G00022346,18
NA,19,NA,111,169,112,168,61,61,22846,G00022347,19
NA,20,NA,117,173,114,174,61,65,22847,G00022348,20
NA,21,NA,115,171,118,174,65,65,22848,G00022349,21
NA,22,NA,121,175,118,174,65,65,22849,G00022350,22
NA,23,NA,121,177,118,172,65,66,22850,G00022351,23
NA,24,NA,119,195,142,194,66,66,22851,G00022352,24
NA,25,NA,141,195,140,194,66,66,22852,G00022353,25
NA,26,NA,141,195,140,194,66,66,22853,G00022354,26
NA,27,NA,137,191,138,196,66,66,22854,G00022355,27
NA,28,NA,113,167,112,166,66,66,22855,G00022356,28
NA,29,NA,113,165,114,155,66,66,22856,G00022357,29
NA,30,NA,113,165,114,166,66,66,22857,G00022358,30
NA,31,NA,113,165,114,166,66,66,22858,G00022359,31
NA,32,NA,103,165,104,166,66,66,22859,G00022360,32
NA,33,NA,101,165,102,166,66,66,22860,G00022361,33
NA,34,NA,121,183,122,180,66,66,22861,G00022362,34
NA,35,NA,117,175,118,176,66,67,22862,G00022363,35
NA,36,NA,127,181,132,186,67,67,22863,G00022364,36
NA,37,NA,35,99,62,126,67,67,22864,G00022365,37
NA,38,NA,61,127,84,146,67,67,22865,G00022366,38
NA,39,NA,95,157,92,150,67,67,22866,G00022367,39
NA,40,NA,115,169,122,176,67,67,22867,G00022368,40
NA,41,NA,135,189,136,190,67,67,22868,G00022369,41
NA,42,NA,145,199,148,210,67,67,22869,G00022370,42
NA,43,NA,155,211,160,214,67,68,22870,G00022371,43
NA,44,NA,165,219,182,236,68,68,22871,G00022372,44
NA,45,NA,189,243,188,252,68,68,22872,G00022373,45
NA,46,NA,183,249,184,248,68,68,22873,G00022374,46
NA,47,NA,189,253,196,260,68,68,22874,G00022375,47
NA,48,NA,199,263,222,288,68,68,22875,G00022376,48
NA,49,NA,217,281,218,284,68,68,22876,G00022377,49
NA,50,NA,193,255,194,258,68,68,22877,G00022378,50
NA,51,NA,188,255,189,256,68,68,22878,G00022379,51
NA,52,NA,185,249,184,248,68,68,22879,G00022380,52
NA,54,NA,181,245,182,246,68,68,22880,G00022381,54
NA,54,NA,179,243,170,226,68,68,22881,G00022382,54
NA,55,NA,151,207,152,208,68,68,22882,G00022383,55
NA,55,NA,151,209,152,210,68,68,22883,G00022384,55
NA,57,NA,173,237,174,238,68,68,22884,G00022385,57
NA,58,NA,173,237,174,238,68,68,22885,G00022386,58
NA,59,NA,171,235,172,236,68,68,22886,G00022387,59
NA,60,NA,NA,NA,NA,NA,68,NA,22887,G00022388,60
NA,NA,NA,NA,NA,NA,NA,NA,NA,22894,G00022395,NA
NA,OLD PROSPECT AVE,NA,1,69,2,62,NA,NA,22920,G00022415,OLD PROSPECT AVE
7 AVE,7 AVE,NA,587,603,622,640,NA,67,22958,G00022446,7 AVE
KENT AVE,KENT AVE,NA,231,233,228,230,105,105,22969,G00022456,KENT AVE
KENT AVE,1,NA,235,249,232,248,105,105,22970,G00022457,1
NA,RIVER,NA,NA,NA,NA,NA,105,105,22971,G00022458,RIVER
LEE AVE,LEE AVE,NA,23,41,20,38,187,187,22973,G00022459,LEE AVE
NA,LEE AVE,NA,NA,NA,NA,NA,187,187,22974,G00022460,LEE AVE
NA,NA,NA,NA,NA,210,230,190,48,23010,G00022481,NA
NA,NA,NA,NA,NA,232,252,190,48,23011,G00022482,NA
NA,NA,NA,NA,NA,254,274,190,47,23012,G00022483,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23016,G00022484,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23018,G00022485,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23047,G00022503,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23049,G00022505,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23050,G00022506,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23051,G00022507,NA
NA,SHORE RD,NA,NA,NA,NA,NA,NA,NA,23052,G00022508,SHORE RD
HART,HART,NA,397,445,414,470,206,206,23076,G00022516,HART
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,841,867,846,878,206,206,23077,G00022517,WILLOUGHBY AVE
WILLOUGHBY AVE,WILLOUGHBY AVE,NA,NA,NA,NA,NA,178,206,23079,G00022519,WILLOUGHBY AVE
VERNON AVE,VERNON AVE,NA,337,399,338,400,206,206,23080,G00022520,VERNON AVE
STUYVESANT AVE,STUYVESANT AVE,NA,7,17,12,26,206,206,23081,G00022521,STUYVESANT AVE
VERNON AVE,VERNON AVE,NA,401,411,402,412,206,206,23082,G00022522,VERNON AVE
STUYVESANT AVE,STUYVESANT AVE,NA,1,5,2,10,206,206,23084,G00022524,STUYVESANT AVE
MYRTLE AVE,MYRTLE AVE,NA,1101,1147,1080,1132,206,206,23086,G00022526,MYRTLE AVE
STOCKTON,STOCKTON,NA,347,373,354,386,220,206,23088,G00022528,STOCKTON
PARK AVE,PARK AVE,NA,851,899,850,904,219,220,23094,G00022534,PARK AVE
ELLERY,ELLERY,NA,271,301,278,310,219,219,23096,G00022536,ELLERY
NA,NA,NA,NA,NA,NA,NA,NA,NA,23105,G00022539,NA
GATES AVE,GATES AVE,NA,1033,1071,992,1036,250,250,23117,G00022540,GATES AVE
QUINCY,QUINCY,NA,847,861,880,898,250,250,23119,G00022542,QUINCY
LEXINGTON AVE,LEXINGTON AVE,NA,829,907,792,862,248,248,23121,G00022544,LEXINGTON AVE
RALPH AVE,RALPH AVE,NA,1,15,2,16,250,248,23122,G00022545,RALPH AVE
VAN BUREN,VAN BUREN,NA,779,807,794,828,248,248,23126,G00022549,VAN BUREN
LAFAYETTE AVE,LAFAYETTE AVE,NA,NA,NA,1100,1108,207,248,23128,G00022551,LAFAYETTE AVE
PATCHEN AVE,PATCHEN AVE,NA,NA,NA,2,10,207,207,23130,G00022553,PATCHEN AVE
KOSCIUSZKO,KOSCIUSZKO,NA,585,631,570,622,207,207,23132,G00022555,KOSCIUSZKO
DE KALB AVE,DE KALB AVE,NA,1103,1125,1084,1116,206,207,23134,G00022557,DE KALB AVE
MALCOLM X BLVD,REID AVE,NA,NA,NA,2,10,206,206,23138,G00022561,REID AVE
BEDFORD AVE,BEDFORD AVE,NA,NA,NA,NA,NA,232,57,23164,G00022576,BEDFORD AVE
NOSTRAND AVE,NOSTRAND AVE,NA,479,495,520,534,232,232,23167,G00022577,NOSTRAND AVE
NOSTRAND AVE,NOSTRAND AVE,NA,459,477,500,518,232,232,23171,G00022580,NOSTRAND AVE
FLUSHING AVE,FLUSHING AVE,NA,847,893,840,874,154,176,23179,G00022585,FLUSHING AVE
NA,DE BEVOISE,NA,99,141,101,150,154,154,23180,G00022586,DE BEVOISE
COOK,COOK,NA,115,149,112,146,153,154,23182,G00022587,COOK
NA,VARET,NA,149,171,132,160,153,153,23184,G00022589,VARET
BOND,BOND,NA,327,345,336,354,86,86,23224,G00022613,BOND
NA,NA,NA,NA,NA,NA,NA,NA,NA,23254,G00022638,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23255,G00022639,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23258,G00022641,NA
4 AVE,4 AVE,NA,NA,NA,NA,NA,68,68,23350,G00022690,4 AVE
NA,NA,NA,NA,NA,NA,NA,NA,NA,23381,G00022707,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23382,G00022708,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23385,G00022711,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23387,G00022713,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23390,G00022716,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23394,G00022720,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23398,G00022724,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23400,G00022726,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23403,G00022728,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23404,G00022729,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23405,G00022730,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23407,G00022732,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23408,G00022733,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23409,G00022734,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23411,G00022736,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23414,G00022738,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23415,G00022739,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23417,G00022741,NA
OCEAN AVE,OCEAN AVE,NA,NA,NA,NA,NA,NA,NA,23643,G00022898,OCEAN AVE
WASHINGTON AVE,WASHINGTON AVE,NA,881,903,906,930,75,71,23685,G00022924,WASHINGTON AVE
NA,NA,NA,NA,NA,NA,NA,NA,NA,23734,G00022966,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23736,G00022967,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23744,G00022974,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23749,G00022978,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23789,G00023002,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23791,G00023004,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23805,G00023012,NA
GATES AVE,GATES AVE,NA,165,183,158,180,55,56,23830,G00023031,GATES AVE
IRVING PL,IRVING PL,NA,1,69,2,68,56,56,23831,G00023032,IRVING PL
DOWNING,DOWNING,NA,1,23,2,26,55,55,23833,G00023034,DOWNING
GRAND AVE,GRAND AVE,NA,319,365,340,388,55,58,23835,G00023036,GRAND AVE
GREENE AVE,GREENE AVE,NA,185,207,182,200,58,58,23837,G00023038,GREENE AVE
CAMBRIDGE PL,CAMBRIDGE PL,NA,1,75,2,76,58,58,23838,G00023039,CAMBRIDGE PL
JAMESS PL,JAMESS PL,NA,67,85,72,102,58,58,23840,G00023041,JAMESS PL
NA,NA,NA,NA,NA,NA,NA,NA,NA,23847,G00023046,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23848,G00023047,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23890,G00023076,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23899,G00023082,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23901,G00023084,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23902,G00023085,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23903,G00023086,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,23912,G00023087,NA
100,100,NA,NA,NA,NA,NA,NA,NA,23913,G00023088,100
NA,NA,NA,NA,NA,NA,NA,NA,NA,23914,G00023089,NA
99,99,NA,NA,NA,NA,NA,NA,NA,23915,G00023090,99
NA,BROOKLYN JAMAICA TURNPIKE,NA,NA,NA,NA,NA,250,250,23939,G00023112,BROOKLYN JAMAICA TURNPIKE
ROCKAWAY AVE,ROCKAWAY AVE,NA,133,151,146,164,250,250,24034,G00023164,ROCKAWAY AVE
THOMAS BOYLAND,HOPKINSON AVE,NA,181,199,178,196,250,250,24036,G00023166,HOPKINSON AVE
SARATOGA AVE,SARATOGA AVE,NA,221,239,216,234,250,250,24038,G00023168,SARATOGA AVE
HOWARD AVE,HOWARD AVE,NA,263,281,266,284,250,250,24039,G00023169,HOWARD AVE
RALPH AVE,RALPH AVE,NA,303,321,302,320,250,250,24040,G00023170,RALPH AVE
BUFFALO AVE,BUFFALO AVE,NA,1,19,2,20,250,247,24041,G00023171,BUFFALO AVE
ROCHESTER AVE,ROCHESTER AVE,NA,1,19,2,20,247,247,24042,G00023172,ROCHESTER AVE
THOMAS BOYLAND,HOPKINSON,NA,233,249,232,248,242,242,24043,G00023173,HOPKINSON
SARATOGA AVE,SARATOGA AVE,NA,275,287,270,282,242,242,24045,G00023175,SARATOGA AVE
HOWARD AVE,HOWARD AVE,NA,317,331,320,336,242,242,24047,G00023177,HOWARD AVE
RALPH AVE,RALPH AVE,NA,357,373,356,372,242,242,24049,G00023179,RALPH AVE
BUFFALO AVE,BUFFALO AVE,NA,57,75,58,74,242,242,24051,G00023181,BUFFALO AVE
ROCHESTER AVE,ROCHESTER AVE,NA,57,73,58,74,242,242,24053,G00023183,ROCHESTER AVE
NOSTRAND AVE,NOSTRAND AVE,NA,575,591,612,628,239,240,24147,G00023252,NOSTRAND AVE
BKLYN AVE,BKLYN AVE,NA,171,195,174,196,241,239,24150,G00023255,BKLYN AVE
NA,NA,NA,NA,NA,NA,NA,NA,NA,24174,G00023260,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24175,G00023261,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24176,G00023262,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24178,G00023264,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24179,G00023265,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24180,G00023266,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24181,G00023267,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24185,G00023270,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24188,G00023273,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24189,G00023274,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24190,G00023275,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24191,G00023276,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24199,G00023281,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24200,G00023282,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24201,G00023283,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24205,G00023287,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24210,G00023289,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24214,G00023292,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24283,G00023354,NA
NA,OCEAN AVE,NA,NA,NA,NA,NA,NA,NA,24289,G00023359,OCEAN AVE
NA,NA,NA,NA,NA,NA,NA,NA,NA,24298,G00023361,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24300,G00023363,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24308,G00023367,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24311,G00023368,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24312,G00023369,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24313,G00023370,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24323,G00023377,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24327,G00023381,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24334,G00023386,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24335,G00023387,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24355,G00023393,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24358,G00023395,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24360,G00023397,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24361,G00023398,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24362,G00023399,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24365,G00023402,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,G00023403,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24375,G00023410,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24387,G00023412,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24391,G00023413,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24395,G00023414,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24396,G00023415,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24398,G00023417,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24405,G00023418,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24406,G00023419,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24415,G00023424,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24416,G00023425,NA
NA,CHURCH LN,NA,NA,NA,NA,NA,NA,NA,24419,G00023426,CHURCH LN
NA,NA,NA,NA,NA,NA,NA,NA,NA,24424,G00023428,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24426,G00023429,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24428,G00023430,NA
ATLANTIC AVE,ATLANTIC AVE,NA,NA,NA,155,169,NA,NA,24434,G00023434,ATLANTIC AVE
NA,NA,NA,10,28,11,29,NA,NA,24439,G00023436,NA
NA,NA,NA,18,32,17,31,NA,NA,24440,G00023437,NA
NA,BROADWAY,NA,284,298,283,297,NA,NA,24442,G00023438,BROADWAY
NA,NA,NA,136,150,135,149,NA,NA,24443,G00023439,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24446,G00023440,NA
NA,NA,NA,30,60,31,61,NA,NA,24447,G00023441,NA
NA,NA,NA,30,60,31,61,NA,NA,24448,G00023442,NA
NA,NA,NA,34,88,35,89,NA,NA,24449,G00023443,NA
NA,NA,NA,68,88,69,89,NA,NA,24450,G00023444,NA
NA,NA,NA,60,90,61,91,NA,NA,24451,G00023445,NA
NA,NA,NA,179,197,182,206,NA,NA,24452,G00023446,NA
NA,NA,NA,88,130,87,129,NA,NA,24453,G00023447,NA
NA,NA,NA,82,118,83,119,NA,NA,24454,G00023448,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24456,G00023450,NA
WILLIAMS AVE,WILLIAMS AVE,NA,14,28,15,29,NA,NA,24461,G00023452,WILLIAMS AVE
NA,NA,NA,NA,NA,1,15,250,NA,24462,G00023453,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24464,G00023455,NA
GEORGIA AVE,GEORGIA AVE,NA,2,12,1,13,NA,NA,24466,G00023457,GEORGIA AVE
SHEFFIELD AVE,SHEFFIELD AVE,NA,2,44,1,45,NA,NA,24467,G00023458,SHEFFIELD AVE
PENNSYLVAN AVE,PENNSYLVAN AVE,NA,2,24,1,25,NA,NA,24469,G00023460,PENNSYLVAN AVE
NA,NA,NA,50,66,49,65,179,NA,24470,G00023461,NA
NEWJERSEY AVE,NEWJERSEY AVE,NA,32,56,33,57,NA,NA,24471,G00023462,NEWJERSEY AVE
NA,NA,NA,99,119,100,120,179,NA,24473,G00023464,NA
VERMONT,VERMONT,NA,26,50,25,49,NA,NA,24474,G00023465,VERMONT
NA,NA,NA,121,145,122,146,NA,NA,24475,G00023466,NA
WYONA,WYONA,NA,2,38,1,37,NA,NA,24476,G00023467,WYONA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24487,G00023472,NA
NA,E NEW YORK AVE,NA,NA,NA,NA,NA,250,NA,24488,G00023473,E NEW YORK AVE
NA,NA,NA,NA,NA,NA,NA,NA,NA,24508,G00023486,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,24512,G00023488,NA
NA,GRAVESEND NECK RD,NA,NA,NA,NA,NA,NA,NA,24535,G00023507,GRAVESEND NECK RD
HALSEY,HALSEY,NA,873,921,912,968,250,250,24546,G00023510,HALSEY
HANCOCK,HANCOCK,NA,943,967,936,964,250,250,24548,G00023511,HANCOCK
JEFFERSON AVE,JEFFERSON AVE,NA,NA,NA,994,996,250,250,24550,G00023513,JEFFERSON AVE
SARATOGA AVE,SARATOGA AVE,NA,NA,NA,2,NA,250,250,24552,G00023515,SARATOGA AVE
PUTNAM AVE,PUTNAM AVE,NA,1001,1047,1032,1082,250,250,24554,G00023517,PUTNAM AVE
MADISON,MADISON,NA,873,893,914,940,250,250,24556,G00023519,MADISON
MONROE,MONROE,NA,NA,NA,870,870,180,250,24558,G00023521,MONROE
HOWARD AVE,HOWARD AVE,NA,1,1,NA,NA,180,250,24560,G00023523,HOWARD AVE
NA,TRUXTON,NA,89,135,74,80,250,250,24562,G00023525,TRUXTON
NA,HULL,NA,209,277,182,250,250,250,24566,G00023529,HULL
MACDOUGAL,MACDOUGAL,NA,315,353,294,336,250,250,24568,G00023531,MACDOUGAL
NA,SUMPTER,NA,405,415,388,408,250,250,24570,G00023533,SUMPTER
MARION,MARION,NA,439,501,444,512,250,250,24572,G00023535,MARION
MOTHER GASTON BLVD,STONE AVE,NA,1,11,2,22,250,250,24573,G00023536,STONE AVE
CHAUNCEY,CHAUNCEY,NA,577,609,506,546,250,250,24575,G00023538,CHAUNCEY
NA,BAINBRIDGE,NA,623,629,630,642,250,250,24577,G00023540,BAINBRIDGE
NA,ROCKAWAY AVE,NA,1,7,2,16,250,250,24579,G00023542,ROCKAWAY AVE
DECATUR,DECATUR,NA,715,763,706,760,250,250,24581,G00023544,DECATUR
MACDONOUGH,MACDONOUGH,NA,789,813,792,822,250,250,24583,G00023546,MACDONOUGH
NA,SHORE,NA,NA,NA,NA,NA,NA,NA,24599,G00023562,SHORE
NA,SHORE RD,NA,NA,NA,NA,NA,NA,NA,24600,G00023563,SHORE RD
NA,SHORE RD,NA,NA,NA,NA,NA,NA,NA,24601,G00023564,SHORE RD
NA,SHORE RD,NA,NA,NA,NA,NA,NA,NA,24602,G00023565,SHORE RD
NA,WEBSTER AVE,NA,NA,NA,NA,NA,NA,NA,24603,G00023566,WEBSTER AVE
NA,WEBSTER AVE,NA,NA,NA,NA,NA,NA,NA,24604,G00023567,WEBSTER AVE
NA,WEBSTER AVE,NA,NA,NA,NA,NA,NA,NA,24605,G00023568,WEBSTER AVE
NA,NARROWS AVE,NA,NA,NA,NA,NA,NA,NA,24606,G00023569,NARROWS AVE
