OBJECTID,GlobalID,JoinID,State,City,Boro,FULL_STREE,y1910Valid,y1910_gcheck,y1910DirStreet,y1910NameStreet,y1910Left_Low,y1910Left_High,y1910Right_Low,y1910Right_High,y1910Issue,y1910ParityLeft,y1910ParityRight,y1910Unopened,y1910NameALT,y1910_hnyc_street,JoinID_1910,Shape__Length,CreationDate,Creator,EditDate,Editor,Shape__Length_2,CreationDate_1,Creator_1,EditDate_1,Editor_1,Issue_General,y1910ED_Left,y1910ED_Right
6425,{00000000-0000-0000-0000-000000000000},G00006331,NY,NEW YORK,MANHATTAN,YORK AVE,1,1,NA,AVE A,1451,1471,1450,1468,NA,NA,NA,NA,NA,AVE A,G00006331,265.239864848114,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,265.23985317541,7/22/2019 17:22:53,HNYC_COLUMBIA,3/6/2020 20:14:53,ARM2226_COLUMBIA,NA,1022,1024
6426,{00000000-0000-0000-0000-000000000000},G00006332,NY,NEW YORK,MANHATTAN,8 AVE,1,1,NA,NA,791,805,790,806,NA,NA,NA,NA,NA,8 AVE,G00006332,259.384655720351,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,259.384644313969,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:03,HNYC_COLUMBIA,NA,1339,1278
6427,{00000000-0000-0000-0000-000000000000},G00006333,NY,NEW YORK,MANHATTAN,W 134,1,1,NA,NA,100,198,101,199,NA,NA,NA,NA,NA,W 134,G00006333,873.226451679311,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 0:14:36,AMV2173_COLUMBIA,873.226413228078,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:03,HNYC_COLUMBIA,NA,537,534
6428,{00000000-0000-0000-0000-000000000000},G00006334,NY,NEW YORK,MANHATTAN,S,1,1,NA,NA,N,N,NA,NA,NA,M,NA,NA,NA,S,G00006334,68.9176396135662,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,68.9176365835572,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:03,HNYC_COLUMBIA,NA,9,9
6429,{00000000-0000-0000-0000-000000000000},G00006335,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,BROADWAY,G00006335,268.437564893179,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/19/2019 19:45:13,AMV2173_COLUMBIA,268.437553076476,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:03,HNYC_COLUMBIA,NA,680,680
6430,{00000000-0000-0000-0000-000000000000},G00006336,NY,NEW YORK,MANHATTAN,W 30,1,1,NA,NA,42,58,37,59,NA,NA,NA,NA,NA,W 30,G00006336,368.296489915008,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,368.296473694738,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:03,HNYC_COLUMBIA,NA,1270,1270
6431,{00000000-0000-0000-0000-000000000000},G00006337,NY,NEW YORK,MANHATTAN,W 174,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 174,G00006337,126.858263105388,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:11:36,RSE2121_COLUMBIA,126.301202946861,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:04,HNYC_COLUMBIA,NA,680,680
6432,{00000000-0000-0000-0000-000000000000},G00006338,NY,NEW YORK,MANHATTAN,3 AVE,1,1,NA,NA,1678,1692,1681,1693,NA,NA,NA,NA,NA,3 AVE,G00006338,260.768529771829,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.768518284358,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:04,HNYC_COLUMBIA,NA,389,360
6433,{00000000-0000-0000-0000-000000000000},G00006339,NY,NEW YORK,MANHATTAN,W 37,1,1,NA,NA,300,358,301,359,NA,NA,NA,NA,NA,W 37,G00006339,900.94693811596,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,900.947185240467,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:04,HNYC_COLUMBIA,NA,1212,1213
6434,{00000000-0000-0000-0000-000000000000},G00006340,NY,NEW YORK,MANHATTAN,E 92,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,E 92,G00006340,68.5482913058116,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,68.5482882909923,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:04,HNYC_COLUMBIA,NA,480,480
6435,{00000000-0000-0000-0000-000000000000},G00006341,NY,NEW YORK,MANHATTAN,VERMILYEA AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,VERMILYEA AVE,G00006341,580.453683050281,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 22:43:14,RSE2121_COLUMBIA,580.45365749277,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 19:07:57,MSL2215_COLUMBIA,NA,674,674
6436,{00000000-0000-0000-0000-000000000000},G00006342,NY,NEW YORK,MANHATTAN,E 120,1,1,NA,NA,401,455,400,454,NA,NA,NA,NA,NA,E 120,G00006342,713.4928815641,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,712.9817391277,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:04,HNYC_COLUMBIA,NA,300,301
6437,{00000000-0000-0000-0000-000000000000},G00006343,NY,NEW YORK,MANHATTAN,AMSTERDAM AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,AMSTERDAM AVE,G00006343,1214.67726301154,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 19:55:30,RSE2121_COLUMBIA,1214.67720955154,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:05,HNYC_COLUMBIA,NA,676,671
6438,{00000000-0000-0000-0000-000000000000},G00006344,NY,NEW YORK,MANHATTAN,W 188,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 188,G00006344,458.991134290666,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/19/2019 20:53:49,RSE2121_COLUMBIA,458.991114074356,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:05,HNYC_COLUMBIA,NA,676,676
6439,{00000000-0000-0000-0000-000000000000},G00006345,NY,NEW YORK,MANHATTAN,BOWERY,1,1,NA,NA,124,148,129,151,NA,NA,NA,NA,NA,BOWERY,G00006345,381.463836752691,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,381.463819959928,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:05,HNYC_COLUMBIA,NA,789,199
6440,{00000000-0000-0000-0000-000000000000},G00006347,NY,NEW YORK,MANHATTAN,WAVERLY PL,1,1,NA,NA,206,214,207,215,NA,NA,NA,NA,NA,WAVERLY PL,G00006347,237.16224434972,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,237.162233914598,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:05,HNYC_COLUMBIA,NA,148,159
6441,{00000000-0000-0000-0000-000000000000},G00006348,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,2121,2135,2122,2136,NA,NA,NA,NA,NA,1 AVE,G00006348,262.024120451631,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,262.024108914774,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:05,HNYC_COLUMBIA,NA,0,289
6442,{00000000-0000-0000-0000-000000000000},G00006349,NY,NEW YORK,MANHATTAN,WILLIAM,1,1,NA,NA,79,83,80,82,NA,NA,NA,NA,NA,WILLIAM,G00006349,118.351291289546,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,118.351286078829,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:05,HNYC_COLUMBIA,NA,10,10
6443,{00000000-0000-0000-0000-000000000000},G00006350,NY,NEW YORK,MANHATTAN,BANK,1,1,NA,NA,2,14,1,7,NA,NA,NA,NA,NA,BANK,G00006350,190.276026420291,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,190.276018033122,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:06,HNYC_COLUMBIA,NA,165,167
6444,{00000000-0000-0000-0000-000000000000},G00006351,NY,NEW YORK,MANHATTAN,6 AVE,1,1,NA,NA,611,631,614,632,NA,NA,NA,NA,NA,6 AVE,G00006351,257.551692797948,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,257.551681459552,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:06,HNYC_COLUMBIA,NA,1192,1174
6445,{00000000-0000-0000-0000-000000000000},G00006352,NY,NEW YORK,MANHATTAN,GREENWICH,1,1,NA,NA,64,92,61,89,NA,NA,NA,NA,NA,GREENWICH,G00006352,378.122591254814,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,378.122574625252,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:06,HNYC_COLUMBIA,NA,5,5
6446,{00000000-0000-0000-0000-000000000000},G00006353,NY,NEW YORK,MANHATTAN,STANTON,1,1,NA,NA,138,150,139,151,NA,NA,NA,NA,NA,STANTON,G00006353,250.29098455749,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,250.290973536227,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:06,HNYC_COLUMBIA,NA,876,877
6447,{00000000-0000-0000-0000-000000000000},G00006354,NY,NEW YORK,MANHATTAN,W 133,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 133,G00006354,54.0656691848755,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:39:38,AMV2173_COLUMBIA,54.0656668098426,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:06,HNYC_COLUMBIA,NA,539,536
6448,{00000000-0000-0000-0000-000000000000},G00006355,NY,NEW YORK,MANHATTAN,RIVERSIDE W DR,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,RIVERSIDE W DR,G00006355,434.436396034361,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 1:20:27,AMV2173_COLUMBIA,434.436376916821,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:06,HNYC_COLUMBIA,NA,724,724
6449,{00000000-0000-0000-0000-000000000000},G00006356,NY,NEW YORK,MANHATTAN,WATER,1,1,NA,NA,600,614,599,609,NA,NA,NA,NA,NA,WATER,G00006356,242.839266427404,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,242.83925573841,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:07,HNYC_COLUMBIA,NA,86,86
6450,{00000000-0000-0000-0000-000000000000},G00006357,NY,NEW YORK,MANHATTAN,W BROADWAY,1,1,NA,NA,80,92,83,95,NA,NA,NA,NA,NA,W BROADWAY,G00006357,242.095822235472,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,242.095811573799,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:07,HNYC_COLUMBIA,NA,13,12
6451,{00000000-0000-0000-0000-000000000000},G00006358,NY,NEW YORK,MANHATTAN,W 121,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,W 121,G00006358,43.6738639887322,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/22/2019 19:43:23,AMV2173_COLUMBIA,43.6738620848218,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:07,HNYC_COLUMBIA,NA,559,557
6452,{00000000-0000-0000-0000-000000000000},G00006359,NY,NEW YORK,MANHATTAN,STAPLE,1,1,NA,NA,12,20,11,19,NA,NA,NA,NA,NA,STAPLE,G00006359,257.816016749463,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,257.816005399241,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:07,HNYC_COLUMBIA,NA,33,33
6453,{00000000-0000-0000-0000-000000000000},G00006360,NY,NEW YORK,MANHATTAN,WASHINGTON,1,1,NA,NA,684,692,685,693,NA,NA,NA,NA,NA,WASHINGTON,G00006360,139.472626464607,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,139.472620329797,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:07,HNYC_COLUMBIA,NA,143,145
6454,{00000000-0000-0000-0000-000000000000},G00006361,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,2136,2142,2137,2143,NA,NA,NA,NA,NA,MADISON AVE,G00006361,287.006518105874,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,287.006505471262,7/22/2019 17:22:53,HNYC_COLUMBIA,3/20/2020 15:55:07,MSL2215_COLUMBIA,NA,428,428
6455,{00000000-0000-0000-0000-000000000000},G00006362,NY,NEW YORK,MANHATTAN,3 AVE,1,1,NA,NA,1186,1208,1187,1207,NA,NA,NA,NA,NA,3 AVE,G00006362,259.974507698974,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,259.974496252691,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 14:29:52,EMC2199_COLUMBIA,NA,1137,1056
6456,{00000000-0000-0000-0000-000000000000},G00006363,NY,NEW YORK,MANHATTAN,MADISON AVE,1,1,NA,NA,NA,NA,1883,1901,NA,NA,NA,NA,NA,MADISON AVE,G00006363,258.24922651926,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,258.249215147567,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:08,HNYC_COLUMBIA,NA,439,438
6457,{00000000-0000-0000-0000-000000000000},G00006364,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,NA,NA,3480,3498,NA,NA,NA,NA,NA,BROADWAY,G00006364,258.497069955041,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/16/2019 23:13:36,AMV2173_COLUMBIA,258.497058587015,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:08,HNYC_COLUMBIA,NA,700,700
6458,{00000000-0000-0000-0000-000000000000},G00006365,NY,NEW YORK,MANHATTAN,AMSTERDAM AVE,1,1,NA,NA,2,16,1,19,NA,NA,NA,NA,NA,AMSTERDAM AVE,G00006365,266.552328088909,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,266.552316361165,7/22/2019 17:22:53,HNYC_COLUMBIA,3/28/2020 15:56:21,EMC2199_COLUMBIA,NA,1372,1322
6459,{00000000-0000-0000-0000-000000000000},G00006366,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,543,561,542,562,NA,NA,NA,NA,NA,2 AVE,G00006366,253.181490516461,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,253.181479364769,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:08,HNYC_COLUMBIA,NA,1249,1242
6460,{00000000-0000-0000-0000-000000000000},G00006367,NY,NEW YORK,MANHATTAN,GREENWICH AVE,1,1,NA,NA,41,55,38,56,NA,NA,NA,NA,NA,GREENWICH AVE,G00006367,247.285362871587,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,247.285351987046,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:09,HNYC_COLUMBIA,NA,159,159
6461,{00000000-0000-0000-0000-000000000000},G00006368,NY,NEW YORK,MANHATTAN,BROAD,1,1,NA,NA,25,59,30,66,NA,NA,NA,NA,NA,BROAD,G00006368,497.904578100761,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,497.904556173306,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:09,HNYC_COLUMBIA,NA,7,7
6462,{00000000-0000-0000-0000-000000000000},G00006369,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,4351,NA,4350,NA,X,NA,NA,NA,NA,BROADWAY,G00006369,377.902180877624,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,377.902164242609,7/22/2019 17:22:53,HNYC_COLUMBIA,3/10/2020 20:38:15,MSL2215_COLUMBIA,NA,678,678
6463,{00000000-0000-0000-0000-000000000000},G00006370,NY,NEW YORK,MANHATTAN,W 153,1,1,NA,NA,300,306,301,307,NA,NA,NA,NA,NA,W 153,G00006370,319.135160455623,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,319.135434630792,7/22/2019 17:22:53,HNYC_COLUMBIA,3/13/2020 18:27:55,MSL2215_COLUMBIA,NA,704,704
6464,{00000000-0000-0000-0000-000000000000},G00006371,NY,NEW YORK,MANHATTAN,W 103,1,1,NA,NA,300,320,301,325,NA,NA,NA,NA,NA,W 103,G00006371,473.674297259131,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 1:25:51,AMV2173_COLUMBIA,473.674276420488,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:09,HNYC_COLUMBIA,NA,735,735
6465,{00000000-0000-0000-0000-000000000000},G00006372,NY,NEW YORK,MANHATTAN,PARK AVE,1,1,NA,NA,NA,NA,1861,1877,NA,NA,NA,NA,NA,PARK AVE,G00006372,258.787854734845,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,258.788132797355,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:09,HNYC_COLUMBIA,NA,425,425
6466,{00000000-0000-0000-0000-000000000000},G00006373,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,1045,1061,1044,1064,NA,NA,NA,NA,NA,2 AVE,G00006373,260.091791317591,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.091938784332,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 14:20:58,EMC2199_COLUMBIA,NA,1088,1085
6467,{00000000-0000-0000-0000-000000000000},G00006374,NY,NEW YORK,MANHATTAN,E 33,1,1,NA,NA,101,137,100,134,NA,NA,NA,NA,NA,E 33,G00006374,510.975211033591,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 5:21:22,AMV2173_COLUMBIA,510.975188543392,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:10,HNYC_COLUMBIA,NA,1262,1262
6468,{00000000-0000-0000-0000-000000000000},G00006375,NY,NEW YORK,MANHATTAN,2 AVE,1,1,NA,NA,1201,1219,1200,1220,NA,NA,NA,NA,NA,2 AVE,G00006375,258.6712168928,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,258.671205515256,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 14:23:25,EMC2199_COLUMBIA,NA,1073,1073
6469,{00000000-0000-0000-0000-000000000000},G00006376,NY,NEW YORK,MANHATTAN,LEX AVE,1,1,NA,LEXINGTON AVE,2090,2106,2089,2105,NA,NA,NA,NA,NA,LEXINGTON AVE,G00006376,260.026568916307,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,260.026557476624,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:10,HNYC_COLUMBIA,NA,424,424
6470,{00000000-0000-0000-0000-000000000000},G00006377,NY,NEW YORK,MANHATTAN,HAVEN AVE,1,1,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,HAVEN AVE,G00006377,1167.68127301982,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 1:08:56,AMV2173_COLUMBIA,1167.68154718051,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:10,HNYC_COLUMBIA,NA,686,686
6471,{00000000-0000-0000-0000-000000000000},G00006378,NY,NEW YORK,MANHATTAN,W 130,1,1,NA,NA,100,172,101,169,NA,NA,NA,NA,NA,W 130,G00006378,867.532612632458,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/13/2019 0:14:36,AMV2173_COLUMBIA,867.532574457714,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:10,HNYC_COLUMBIA,NA,546,542
6472,{00000000-0000-0000-0000-000000000000},G00006379,NY,NEW YORK,MANHATTAN,HUDSON,1,1,NA,NA,583,569,584,576,NA,NA,NA,NA,NA,HUDSON,G00006379,253.598419491827,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,253.598408320801,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:11,HNYC_COLUMBIA,NA,142,166
6473,{00000000-0000-0000-0000-000000000000},G00006380,NY,NEW YORK,MANHATTAN,MADISON,1,1,NA,NA,387,411,386,414,NA,NA,NA,NA,NA,MADISON,G00006380,439.87094472002,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,439.870925344556,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:11,HNYC_COLUMBIA,NA,100,101
6474,{00000000-0000-0000-0000-000000000000},G00006382,NY,NEW YORK,MANHATTAN,W 140,1,1,NA,NA,2,70,1,69,NA,NA,NA,NA,NA,W 140,G00006382,1019.7782994817,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 23:43:46,AMV2173_COLUMBIA,1019.77825460848,7/22/2019 17:22:53,HNYC_COLUMBIA,3/5/2020 16:48:38,SSD2148_COLUMBIA,NA,508,1716
6475,{00000000-0000-0000-0000-000000000000},G00006383,NY,NEW YORK,MANHATTAN,MORNINGSIDE AVE,1,1,NA,NA,NA,NA,30,39,NA,NA,M,NA,NA,MORNINGSIDE AVE,G00006383,260.411477621427,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 21:14:10,AMV2173_COLUMBIA,260.411753216557,7/22/2019 17:22:53,HNYC_COLUMBIA,3/19/2020 18:02:44,MSL2215_COLUMBIA,NA,624,629
6476,{00000000-0000-0000-0000-000000000000},G00006384,NY,NEW YORK,MANHATTAN,WAVERLY PL,1,1,NA,NA,10,22,11,23,NA,NA,NA,NA,NA,WAVERLY PL,G00006384,249.865572214001,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,249.865561219408,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:11,HNYC_COLUMBIA,NA,818,822
6477,{00000000-0000-0000-0000-000000000000},G00006385,NY,NEW YORK,MANHATTAN,PARK AVE S,1,1,NA,4 AVE,386,402,387,401,NA,NA,NA,NA,NA,4 AVE,G00006385,258.229280374268,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 5:21:23,AMV2173_COLUMBIA,258.229269001215,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:12,HNYC_COLUMBIA,NA,988,986
6478,{00000000-0000-0000-0000-000000000000},G00006386,NY,NEW YORK,MANHATTAN,W 30,1,1,NA,NA,300,368,301,367,NA,NA,NA,NA,NA,W 30,G00006386,901.426776945855,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,901.426737263626,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:12,HNYC_COLUMBIA,NA,1220,1219
6479,{00000000-0000-0000-0000-000000000000},G00006387,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,3841,3859,NA,NA,NA,NA,NA,NA,NA,BROADWAY,G00006387,261.344109507769,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 0:15:23,AMV2173_COLUMBIA,261.344097997039,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:12,HNYC_COLUMBIA,NA,686,686
6480,{00000000-0000-0000-0000-000000000000},G00006388,NY,NEW YORK,MANHATTAN,W 50,1,1,NA,NA,400,462,401,459,NA,NA,NA,NA,NA,W 50,G00006388,899.892878837107,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,899.892839223704,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:12,HNYC_COLUMBIA,NA,1345,1334
6481,{00000000-0000-0000-0000-000000000000},G00006389,NY,NEW YORK,MANHATTAN,BROADWAY,1,1,NA,NA,75,83,82,88,NA,NA,NA,NA,NA,BROADWAY,G00006389,129.898316240064,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,129.898310507766,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:12,HNYC_COLUMBIA,NA,4,7
6482,{00000000-0000-0000-0000-000000000000},G00006390,NY,NEW YORK,MANHATTAN,1 AVE,1,1,NA,NA,1065,1079,1066,1082,NA,NA,NA,NA,NA,1 AVE,G00006390,266.286985364319,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,266.286973638061,7/22/2019 17:22:53,HNYC_COLUMBIA,3/15/2020 14:41:04,EMC2199_COLUMBIA,NA,1082,1004
6483,{00000000-0000-0000-0000-000000000000},G00006391,NY,NEW YORK,MANHATTAN,E 22,1,1,NA,NA,101,125,100,128,NA,NA,NA,NA,NA,E 22,G00006391,512.532521990582,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/12/2019 5:21:23,AMV2173_COLUMBIA,512.53249943973,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:13,HNYC_COLUMBIA,NA,985,985
6484,{00000000-0000-0000-0000-000000000000},G00006392,NY,NEW YORK,MANHATTAN,WALKER,1,1,NA,NA,98,110,97,115,NA,NA,NA,NA,NA,WALKER,G00006392,228.273982456267,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/10/2019 23:07:10,DPM2159_COLUMBIA,228.273972416467,7/22/2019 17:22:53,HNYC_COLUMBIA,3/4/2020 18:43:13,HNYC_COLUMBIA,NA,38,38
6485,{00000000-0000-0000-0000-000000000000},G00006393,NY,NEW YORK,MANHATTAN,AMSTERDAM AVE,1,1,NA,NA,2000,2018,2001,2019,NA,NA,NA,NA,NA,AMSTERDAM AVE,G00006393,257.699415419316,7/10/2019 23:07:10,DPM2159_COLUMBIA,7/17/2019 0:24:43,AMV2173_COLUMBIA,257.699404072242,7/22/2019 17:22:53,HNYC_COLUMBIA,3/19/2020 15:37:46,MSL2215_COLUMBIA,NA,689,669
